"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_BEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULT_ATUAL_BEM_CANDIDATO";"HH_ULT_ATUAL_BEM_CANDIDATO"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"05452";"SÃO FÉLIX DO XINGU";140002187302;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"HILUX";"180000,00";"30/10/2024";"15:25:21"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04189";"IPIXUNA DO PARÁ";140002168762;1;99;"OUTROS BENS E DIREITOS";"Cota Capital Social Isaac Sociedade Individual de Advogado";"20000,00";"11/11/2024";"08:57:25"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04189";"IPIXUNA DO PARÁ";140002168763;1;29;"Outros bens móveis";"Toyota Hilux";"90000,00";"11/11/2024";"08:57:26"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04189";"IPIXUNA DO PARÁ";140002168763;2;29;"Outros bens móveis";"Pop 100 Honda";"3000,00";"11/11/2024";"08:57:26"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04189";"IPIXUNA DO PARÁ";140002168764;1;29;"Outros bens móveis";"Carro Montana 2023";"125000,00";"11/11/2024";"08:57:26"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04189";"IPIXUNA DO PARÁ";140002168765;1;29;"Outros bens móveis";"Caminhonete Chevrolet s10 ls";"170000,00";"11/11/2024";"08:57:25"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04553";"CURRALINHO";140002312801;1;19;"Outros bens imóveis";"CARRO FINANCIADO PELO BANCO C6";"38500,00";"06/10/2024";"19:16:57"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04553";"CURRALINHO";140002312801;2;12;"Casa";"casa em alvenaria localizada na ilha do veado";"70000,00";"06/10/2024";"19:16:57"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04553";"CURRALINHO";140002312801;3;23;"Embarcação";"RABETA COM MOTOR RABUDO 15HP";"3800,00";"06/10/2024";"19:16:57"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04553";"CURRALINHO";140002312802;1;19;"Outros bens imóveis";"TERRENO COM UMA CASA";"40000,00";"06/10/2024";"19:16:57"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04553";"CURRALINHO";140002312803;1;19;"Outros bens imóveis";"TERRENO NO PIRIÁ";"15000,00";"06/10/2024";"19:16:57"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04553";"CURRALINHO";140002312803;2;23;"Embarcação";"RABETA DE MADEIRA COM MOTOR RABUDO DA MARCA KAVASHIMA DE 15 HP";"3000,00";"06/10/2024";"19:16:57"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04553";"CURRALINHO";140002312804;1;23;"Embarcação";"LANCHA COM MOTOR DE 25 HP";"10000,00";"06/10/2024";"19:16:57"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04553";"CURRALINHO";140002312804;2;19;"Outros bens imóveis";"TERRENO";"7000,00";"06/10/2024";"19:16:57"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04553";"CURRALINHO";140002312804;3;19;"Outros bens imóveis";"TERRENO";"10000,00";"06/10/2024";"19:16:57"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04553";"CURRALINHO";140002312805;1;12;"Casa";"CASA DE ALVENARIA E MADEIRA";"100000,00";"06/10/2024";"19:16:57"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04553";"CURRALINHO";140002312805;2;19;"Outros bens imóveis";"TERRENO";"22000,00";"06/10/2024";"19:16:57"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04081";"TUCUMÃ";140002290279;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT/SIENA ESSENCE 1.6 2016/2016, BRANCA QEI-8362";"39693,00";"06/10/2024";"20:21:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04634";"IGARAPÉ-AÇU";140002203110;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"60000,00";"06/10/2024";"21:42:07"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04570";"CURUÇÁ";140002321147;1;11;"Apartamento";"apartamento localizado em Belém";"550000,00";"19/11/2024";"10:15:32"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04570";"CURUÇÁ";140002321147;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"automóvel, ano 19/20";"100000,00";"19/11/2024";"10:15:32"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04570";"CURUÇÁ";140002321147;3;13;"Terreno";"terreno localizado na comunidade itoróro do marudazinho";"50000,00";"19/11/2024";"10:15:32"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04570";"CURUÇÁ";140002321148;1;13;"Terreno";"SÍTIO LOCALIZADO NO MUNICÍPIO DE MARAPANIM/PA.";"50000,00";"19/11/2024";"10:15:31"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04570";"CURUÇÁ";140002321151;1;12;"Casa";"casa em alvenaria";"40000,00";"19/11/2024";"10:15:31"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04570";"CURUÇÁ";140002321151;2;13;"Terreno";"terreno com uma casa em alvenaria, localizado na zona rural de Curuçá";"45000,00";"19/11/2024";"10:15:31"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04570";"CURUÇÁ";140002321153;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT PALIO ATRATIVE 1.0";"35000,00";"19/11/2024";"10:15:31"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04570";"CURUÇÁ";140002321153;2;12;"Casa";"no terreno medindo 26 MT de frente, por 85 MT";"80000,00";"19/11/2024";"10:15:31"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04570";"CURUÇÁ";140002321158;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Gol, cor branco 2019";"40000,00";"19/11/2024";"10:15:31"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04570";"CURUÇÁ";140002321158;2;13;"Terreno";"terreno na cumunidade Curupé, medindo 15 metros de frente por 74 metros de fundo";"15000,00";"19/11/2024";"10:15:31"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04570";"CURUÇÁ";140002321158;3;12;"Casa";"Uma casa no Residencial Olga Benário, bairro Aguas Lindas, Belém- Pa";"50000,00";"19/11/2024";"10:15:31"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04570";"CURUÇÁ";140002321159;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA POP";"12000,00";"19/11/2024";"10:15:31"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04472";"CASTANHAL";140002186798;1;19;"Outros bens imóveis";" UM imóvel residencial localizado na Travessa Honório Bandeira, n° 245 - bairro de Ianetama - Castanhal - Pará (registrado no Cartório de Imóveis de Castanhal/PA, às fls. 033, Livro n°91) ";"300000,00";"09/12/2025";"09:01:37"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04863";"MOJUÍ DOS CAMPOS";140002391236;1;12;"Casa";"CASA MEDINDO 5MX3M SITUADA NA COMUNIDADE MOJUI DOS PEREIRAS";"40000,00";"06/10/2024";"19:46:22"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"05215";"PRIMAVERA";140002187489;1;12;"Casa";"CASA RESIDENCIAL NA VILA DA TELHA";"60000,00";"06/10/2024";"19:13:06"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"05215";"PRIMAVERA";140002187490;1;12;"Casa";"IMÓVEL RESIDENCIAL EM PRIMAVERA";"80000,00";"06/10/2024";"19:13:06"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"05215";"PRIMAVERA";140002187490;2;12;"Casa";"IMÓVEL RESIDENCIAL NO RAMAL DO BASÍLIO";"15000,00";"06/10/2024";"19:13:06"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"05215";"PRIMAVERA";140002187493;1;12;"Casa";"IMÓVEL RESIDENCIAL EM PRIMAVERA";"80000,00";"06/10/2024";"19:13:06"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"05215";"PRIMAVERA";140002187493;2;12;"Casa";"CONJUNTO DE KIT NETS EM PRIMAVERA";"50000,00";"06/10/2024";"19:13:06"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"05215";"PRIMAVERA";140002187493;3;13;"Terreno";"TERRENO URBANO EM CAPANEMA";"12000,00";"06/10/2024";"19:13:06"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"05215";"PRIMAVERA";140002187494;1;12;"Casa";"CASA RESIDENCIAL EM PRIMAVERA";"60000,00";"19/09/2024";"14:14:18"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"05215";"PRIMAVERA";140002187495;1;12;"Casa";"CASA RESIDENCIAL NA CASTANHA";"80000,00";"06/10/2024";"19:13:06"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"05215";"PRIMAVERA";140002187496;1;12;"Casa";"IMÓVEL RESIDENCIAL NA VILA CANAÃ";"60000,00";"06/10/2024";"19:13:06"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"05215";"PRIMAVERA";140002187496;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT UNO, ANO 2012";"27000,00";"06/10/2024";"19:13:06"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"05215";"PRIMAVERA";140002187497;1;12;"Casa";"CASA RESIDENCIAL EM PRIMAVERA";"20000,00";"06/10/2024";"19:13:06"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04383";"NOVO PROGRESSO";140002193032;1;12;"Casa";"KITINET";"80000,00";"06/10/2024";"22:47:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04383";"NOVO PROGRESSO";140002193033;1;12;"Casa";"CASA ";"180000,00";"06/10/2024";"22:47:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04383";"NOVO PROGRESSO";140002193034;1;12;"Casa";"CASA RESIDENCIAL ";"120000,00";"06/10/2024";"22:47:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04383";"NOVO PROGRESSO";140002193034;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA BIS ";"12400,00";"06/10/2024";"22:47:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04383";"NOVO PROGRESSO";140002193035;1;12;"Casa";"casa ";"500000,00";"06/10/2024";"22:47:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04383";"NOVO PROGRESSO";140002193035;2;13;"Terreno";"Lote urbano ";"200000,00";"06/10/2024";"22:47:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04383";"NOVO PROGRESSO";140002193036;1;13;"Terreno";"LOTE URBANO";"20000,00";"06/10/2024";"22:47:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04383";"NOVO PROGRESSO";140002193036;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO FIAT MILLE WAY ";"19000,00";"06/10/2024";"22:47:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04383";"NOVO PROGRESSO";140002193036;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"TRAILER";"13000,00";"06/10/2024";"22:47:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04383";"NOVO PROGRESSO";140002193036;4;13;"Terreno";"LOTE URBANO";"15000,00";"06/10/2024";"22:47:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04383";"NOVO PROGRESSO";140002193037;1;61;"Depósito bancário em conta corrente no País";"NUMERARIO A DISPOSIÇÃO ";"40953,97";"06/10/2024";"22:47:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04383";"NOVO PROGRESSO";140002193038;1;13;"Terreno";"LOTE URBANO";"18990,00";"06/10/2024";"22:47:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04383";"NOVO PROGRESSO";140002193038;2;13;"Terreno";"LOTE URBANO";"13192,00";"06/10/2024";"22:47:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04383";"NOVO PROGRESSO";140002193038;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTOCICLETA HONDA ";"8000,00";"06/10/2024";"22:47:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04383";"NOVO PROGRESSO";140002193038;4;61;"Depósito bancário em conta corrente no País";"CREDITO PARA INVESTIMENTO";"21600,00";"06/10/2024";"22:47:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04383";"NOVO PROGRESSO";140002193041;1;12;"Casa";"CASA ";"200000,00";"06/10/2024";"22:47:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04383";"NOVO PROGRESSO";140002193042;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO BROSS";"6000,00";"06/10/2024";"22:47:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04774";"JURUTI";140002193051;1;12;"Casa";"CASA EM ALVENARIA ";"80000,00";"06/11/2024";"19:06:24"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04774";"JURUTI";140002193051;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"HONDA CG 160/FAN -PAS/MOTOCICLO-ALGO GASOL PLACA :0A77RENAVAM:012411397645";"13000,00";"06/11/2024";"19:06:24"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04774";"JURUTI";140002193054;1;12;"Casa";"2/3 DE CASA EM ALVENARIA ";"285000,00";"06/11/2024";"19:06:24"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04774";"JURUTI";140002193054;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAMIONETE MITSUBISHI ANO 2007 PLACAS JWC 3539";"20000,00";"06/11/2024";"19:06:24"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04774";"JURUTI";140002193054;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAMIONETE MITSUBISHI 2007  JVB 4868";"25000,00";"06/11/2024";"19:06:24"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04774";"JURUTI";140002193054;4;99;"OUTROS BENS E DIREITOS";"05 VACAS,03 BEZERROS,05 MAMOTES, 02 NOVILHAS";"30000,00";"06/11/2024";"19:06:24"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04995";"NOVA TIMBOTEUA";140002185063;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO RENAULT DUSTER ANO 2013/2014 1.6";"50000,00";"06/10/2024";"19:08:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04995";"NOVA TIMBOTEUA";140002185063;2;13;"Terreno";"TERRENO EM LOTEAMENTO SOM NASCENTE";"11000,00";"06/10/2024";"19:08:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04995";"NOVA TIMBOTEUA";140002185065;1;12;"Casa";"CASA DE ALVENARIA ";"30000,00";"06/10/2024";"19:08:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04995";"NOVA TIMBOTEUA";140002185068;1;12;"Casa";"CASA EM ALVENARIA";"40000,00";"06/10/2024";"19:08:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04995";"NOVA TIMBOTEUA";140002185069;1;12;"Casa";"CASA EM ALVENARIA";"70000,00";"06/10/2024";"19:08:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04995";"NOVA TIMBOTEUA";140002185069;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO FIAT PALIO 1.6";"30000,00";"06/10/2024";"19:08:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04995";"NOVA TIMBOTEUA";140002185069;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA POP";"5000,00";"06/10/2024";"19:08:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04995";"NOVA TIMBOTEUA";140002185070;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO GOL 2008, 1.6";"15000,00";"06/10/2024";"19:08:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04995";"NOVA TIMBOTEUA";140002185072;1;12;"Casa";"CASA EM ALVENARIA";"30000,00";"06/10/2024";"19:08:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"05290";"SANTA ISABEL DO PARÁ";140002204354;2;13;"Terreno";"Terreno situado no Caraparu com cerca de 70 hectares";"300000,00";"08/10/2025";"10:20:52"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"05290";"SANTA ISABEL DO PARÁ";140002204354;3;39;"Outras participações societárias";"Sócio administrador de empresa - com participação no capital de 99,965%";"599790,00";"08/10/2025";"10:20:52"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04499";"CHAVES";140002185499;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1 CARRO TOYOTA YARES SD XL 15 AT ANO 2019 BRANCA";"65000,00";"11/11/2024";"15:38:26"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04499";"CHAVES";140002185499;2;79;"Outros fundos";"CONTA POUPANÇA ";"80000,00";"11/11/2024";"15:38:26"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04685";"QUATIPURU";140002185526;1;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPECIA";"1300,00";"06/10/2024";"19:13:46"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04685";"QUATIPURU";140002185527;1;12;"Casa";"CASA DE ALVENARIA DE MORADIA";"50000,00";"06/10/2024";"19:13:46"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04685";"QUATIPURU";140002185527;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA POP 100CC";"4000,00";"06/10/2024";"19:13:46"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04685";"QUATIPURU";140002185527;3;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPECIA";"4000,00";"06/10/2024";"19:13:46"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"PA";"04685";"QUATIPURU";140002185528;1;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPECIE";"1300,00";"06/10/2024";"19:13:46"
