"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_BEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULT_ATUAL_BEM_CANDIDATO";"HH_ULT_ATUAL_BEM_CANDIDATO"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"37117";"MARACÁS";50002195120;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Renault PKH 5D76";"65000,00";"06/10/2024";"19:58:08"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"37117";"MARACÁS";50002195120;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Moto Honda PJB 8315";"10000,00";"06/10/2024";"19:58:08"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"37117";"MARACÁS";50002195121;1;12;"Casa";"casa urbana em terreno 6X15";"80000,00";"06/10/2024";"19:58:08"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"33405";"APUAREMA";50002176160;3;19;"Outros bens imóveis";"S´´ÍTIO NA REGIÃO DA FORMOSA, JAGUAQUARA/BA";"200000,00";"06/10/2024";"20:15:27"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"33405";"APUAREMA";50002176160;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT PALIO ANO 2015";"40000,00";"06/10/2024";"20:15:27"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"33359";"ANTÔNIO GONÇALVES";50002176369;1;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPECIE ";"3000,00";"17/09/2024";"15:03:12"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"33359";"ANTÔNIO GONÇALVES";50002176369;2;12;"Casa";"CASA RESIDENCIAL";"80000,00";"17/09/2024";"15:03:12"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"33359";"ANTÔNIO GONÇALVES";50002176369;3;13;"Terreno";"TERRENO URBANO";"30000,00";"17/09/2024";"15:03:12"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"33359";"ANTÔNIO GONÇALVES";50002176370;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMOVEL, ECOSPORT, 2021";"50000,00";"06/10/2024";"21:45:02"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"33359";"ANTÔNIO GONÇALVES";50002176370;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTOCICLETA, GSX, 750C";"35000,00";"06/10/2024";"21:45:02"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"33359";"ANTÔNIO GONÇALVES";50002176370;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMOVEL, MODELO ECOSPORT, 2009";"25000,00";"06/10/2024";"21:45:02"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"33359";"ANTÔNIO GONÇALVES";50002176370;4;19;"Outros bens imóveis";"CHACARA NO POVOADO DE CÁGADO, MUNICIPIO DE PINDOBACU";"180000,00";"06/10/2024";"21:45:02"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"33359";"ANTÔNIO GONÇALVES";50002176371;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO SAARA, 300C";"30000,00";"06/10/2024";"21:45:02"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"33359";"ANTÔNIO GONÇALVES";50002176371;2;39;"Outras participações societárias";"ALPHA ENGENHARIA";"50000,00";"06/10/2024";"21:45:02"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176602;1;13;"Terreno";"TERRENO";"40000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176602;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"15000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176603;1;41;"Caderneta de poupança";"POUPANCA";"10000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176604;1;61;"Depósito bancário em conta corrente no País";"SALDO BANCARIO";"2000000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176604;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"300000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176605;1;41;"Caderneta de poupança";"POUPANÇA";"3000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176606;1;11;"Apartamento";"APARTAMENTO";"180000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176606;2;19;"Outros bens imóveis";"PROPRIEDADE RURAL";"300000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176607;1;12;"Casa";"CASA";"200000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176607;2;19;"Outros bens imóveis";"SITIO";"100000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176607;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"25000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176608;1;59;"Outros créditos e poupança vinculados";"POUPANÇA";"5000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176609;1;19;"Outros bens imóveis";"TERRENO ";"45000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176609;2;12;"Casa";"CASA";"150000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176610;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO";"10000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176611;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO";"120000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176612;1;41;"Caderneta de poupança";"POUPANÇA";"2000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35599";"IBIRATAIA";50002176613;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"6000,00";"04/12/2024";"14:17:47"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35491";"SANTA RITA DE CÁSSIA";50002176614;1;19;"Outros bens imóveis";"Fazenda Desejo - 696,10 ha";"1000000,00";"06/10/2024";"21:11:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35491";"SANTA RITA DE CÁSSIA";50002176614;2;19;"Outros bens imóveis";"Fazenda Retiro - Recanto do Sossego, 245,0 ha";"245000,00";"06/10/2024";"21:11:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35491";"SANTA RITA DE CÁSSIA";50002176614;3;19;"Outros bens imóveis";"02 lotes - Praça Brasilina Sampaio da Cunha";"100000,00";"06/10/2024";"21:11:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35491";"SANTA RITA DE CÁSSIA";50002176615;1;29;"Outros bens móveis";"carro
NISSAN March 1.6
Ano 2020";"60000,00";"06/10/2024";"21:11:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35432";"IBICOARA";50002384285;1;39;"Outras participações societárias";"PARTICIPAÇÃO PESSOA JURIDICA - 18.115.781/0001-25";"180000,00";"06/10/2024";"21:56:13"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"34673";"CONCEIÇÃO DO COITÉ";50002195155;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"GM/KADETT IPAN. SL/E EFI - PLACA: LWW1745- RENAVAM: 00540149772";"13000,00";"06/10/2024";"21:41:38"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"34673";"CONCEIÇÃO DO COITÉ";50002195155;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"HONDA/CG 125 TITAN KSE- RENAVAM: 775934700";"3000,00";"06/10/2024";"21:41:38"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"34673";"CONCEIÇÃO DO COITÉ";50002195155;3;19;"Outros bens imóveis";"CASA: RUA FRANCISCO FERREIRA COSTA,156, C. DO COITÉ";"80000,00";"06/10/2024";"21:41:38"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"33634";"BARREIRAS";50002389301;1;12;"Casa";"CASA RESIDENCIAL";"30000,00";"06/10/2024";"19:58:30"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38610";"SANTALUZ";50002385054;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Chevrolet Prisma";"50000,00";"06/10/2024";"19:31:03"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38610";"SANTALUZ";50002385054;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"New Civic";"35000,00";"06/10/2024";"19:31:03"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"39098";"SERRINHA";50002392699;1;63;"Dinheiro em espécie - moeda nacional";"Dinheiro em espécie - moeda nacional";"5000,00";"06/10/2024";"21:08:58"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"36056";"ITAGIBÁ";50002195615;1;12;"Casa";"CASA RESIDENCIAL";"80000,00";"06/10/2024";"19:32:27"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"36056";"ITAGIBÁ";50002195618;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT STRADA";"120000,00";"06/10/2024";"19:32:27"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"36056";"ITAGIBÁ";50002195618;2;19;"Outros bens imóveis";"FAZENDA EBENEZER 50HA";"1000000,00";"06/10/2024";"19:32:27"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"36056";"ITAGIBÁ";50002195619;1;13;"Terreno";"TERRRENO NO ALTO DA AMARALINA";"31000,00";"06/10/2024";"19:32:27"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"36056";"ITAGIBÁ";50002195622;1;12;"Casa";"CASA MUNICIPIO DE ITAGIBA/BA BAIRRO NOVA ESPERANCA, RUA A";"160000,00";"06/10/2024";"19:32:27"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"33774";"BOM JESUS DA LAPA";50002385734;1;63;"Dinheiro em espécie - moeda nacional";"RECURSOS PROPRIOS";"4000,00";"06/10/2024";"21:24:25"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38075";"PORTO SEGURO";50002390413;1;12;"Casa";"CONTENDO 02 PAVIMENTOS, COM 100M";"500000,00";"06/10/2024";"21:16:00"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38075";"PORTO SEGURO";50002390413;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTOCICLETA MARCA HONDA, MODELO XNR 2010";"14000,00";"06/10/2024";"21:16:00"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"39136";"SIMÕES FILHO";50001938572;3;49;"Outras aplicações e Investimentos";"Fundo de reserva no Banco Bradesco";"5000,00";"06/10/2024";"22:00:40"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35998";"ITACARÉ";50002184203;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"BUGRE 1978";"5000,00";"29/10/2024";"16:58:13"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35998";"ITACARÉ";50002184206;1;12;"Casa";"CASA COM 03 PISOS";"484056,87";"29/10/2024";"16:58:07"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35998";"ITACARÉ";50002184207;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CHEVROLET PRISMA 2015";"35000,00";"29/10/2024";"16:58:11"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35998";"ITACARÉ";50002184207;2;12;"Casa";"NA JOAQUIM VIEIRA, 230";"100000,00";"29/10/2024";"16:58:11"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35998";"ITACARÉ";50002184208;1;12;"Casa";"PROPRIA";"80000,00";"29/10/2024";"16:58:10"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35998";"ITACARÉ";50002184209;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"HYUNDAY HB20";"36000,00";"29/10/2024";"16:58:07"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35998";"ITACARÉ";50002184209;2;19;"Outros bens imóveis";"SITIO KM 07";"80000,00";"29/10/2024";"16:58:07"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"35998";"ITACARÉ";50002184210;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"PLACA GYL5540";"24000,00";"29/10/2024";"16:58:13"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"33260";"ANDORINHA";50002123612;1;19;"Outros bens imóveis";"ROÇA NO AÇUDE ITIÊ";"150000,00";"06/10/2024";"19:03:13"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"33260";"ANDORINHA";50002123612;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT PALIO, ANO 2013";"20000,00";"06/10/2024";"19:03:13"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"36510";"JACOBINA";50002204661;1;79;"Outros fundos";"1 casa, financiada junto a caixa econômica,  valor do imóvel, rua floresta Fernandes,  162, mundo novo, jacobina , 30% do contrato junto a Caixa quitado";"450000,00";"06/10/2024";"20:09:51"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"36510";"JACOBINA";50002204661;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Veículo HB20 1.6 Premium at 2016";"35000,00";"06/10/2024";"20:09:51"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"36510";"JACOBINA";50002204663;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Fiesta 1.0, Ano 2007";"8000,00";"06/10/2024";"20:09:51"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"37575";"NOVA ITARANA";50002193022;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO PUNTO, ANO 2011";"27000,00";"06/10/2024";"22:21:06"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38172";"QUEIMADAS";50002388998;1;18;"Loja";"PREDIO COMERCIAL - AQUISICAO DO TERRENO 500M2";"1600000,00";"06/10/2024";"21:06:33"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38172";"QUEIMADAS";50002388998;2;19;"Outros bens imóveis";"IMOVEL COMERCIAL , SITUADO NA PRACA FRANCISCOLANTYER, CENTRO QUEIMADAS-BA.";"400000,00";"06/10/2024";"21:06:33"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38172";"QUEIMADAS";50002388998;3;11;"Apartamento";"APARTAMENTO ADQUIRIDO EM 2009, EMPREENDIMENTO GRADPARK, COND. PARQUE DOS PASSAROS, ED. GAIVOTA, AP 1004,SAO LUIZ-MA.";"340000,00";"06/10/2024";"21:06:33"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38172";"QUEIMADAS";50002388998;4;11;"Apartamento";"APARTAMENTO EM LAURO DE FREITAS, ED. CITTA, FIRENZE403";"330000,00";"06/10/2024";"21:06:33"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38172";"QUEIMADAS";50002388998;5;12;"Casa";"CASA SOBRADO, NUMEROS 03 E 05, CENTRO, QUEIMADASBA,CONSTRUCAO PRORIA ENTRE 2010 A 2016, CONCLUIDO NOFINAL DE 2016.";"500000,00";"06/10/2024";"21:06:33"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38172";"QUEIMADAS";50002388998;6;12;"Casa";"CASA - COSTRUCAO PROPRIA CONCLUIDA EM 31.12.2013";"160000,00";"06/10/2024";"21:06:33"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38172";"QUEIMADAS";50002388998;7;12;"Casa";"CASA - COSTRUCAO PROPRIA CONCLUIDA EM 06/07/2019";"220000,00";"06/10/2024";"21:06:33"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38172";"QUEIMADAS";50002388998;8;12;"Casa";"CASA - COSTRUCAO PROPRIA CONCLUIDA EM 12/09/2021";"230000,00";"06/10/2024";"21:06:33"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38172";"QUEIMADAS";50002388998;9;12;"Casa";"CASA - COSTRUCAO PROPRIA CONCLUIDA EM 26/05/2023";"260000,00";"06/10/2024";"21:06:33"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38172";"QUEIMADAS";50002388998;10;13;"Terreno";"AQUISICAO DE UM TERRENO - 275M2 - CIDADE DE QUEIMADASBA";"58000,00";"06/10/2024";"21:06:33"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38172";"QUEIMADAS";50002388998;11;13;"Terreno";"TERRENO NO LOTEMANETO MONTE ALEGRE, QUADRA N, LOTE11, NA CIDADE DE SALQUEIRO-PE";"38000,00";"06/10/2024";"21:06:33"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38172";"QUEIMADAS";50002388998;12;13;"Terreno";"TERRENO RURAL";"380000,00";"06/10/2024";"21:06:33"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38172";"QUEIMADAS";50002388998;13;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO TOYOTA RAILUX CDSRXA4FD ANO 2022";"300000,00";"06/10/2024";"21:06:33"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"38172";"QUEIMADAS";50002388998;14;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO FAN 150 ANO 2013";"3000,00";"06/10/2024";"21:06:33"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"36080";"ITAGUAÇU DA BAHIA";50002391305;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AGILE CHEVROLET";"40000,00";"06/10/2024";"21:55:59"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"36080";"ITAGUAÇU DA BAHIA";50002391306;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAMINHÃO";"75000,00";"06/10/2024";"21:55:59"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"BA";"36080";"ITAGUAÇU DA BAHIA";50002391306;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FOCUS FORD";"20000,00";"06/10/2024";"21:55:59"
