"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_BEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULT_ATUAL_BEM_CANDIDATO";"HH_ULT_ATUAL_BEM_CANDIDATO"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14150";"IPAUMIRIM";60002202960;5;11;"Apartamento";"UM APARTAMENTO NA CIDADE DE CAJAZEIRAS-PB";"180000,00";"06/10/2024";"22:14:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14150";"IPAUMIRIM";60002202960;6;14;"Terra nua";"UMA PARTE DE TERRA COM 70 TAREFAS NA CIDADE DE IPAUMIRIM-CE";"40000,00";"06/10/2024";"22:14:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14150";"IPAUMIRIM";60002202960;7;14;"Terra nua";"UMA PARTE DE TERRA COM 24 TAREFAS NA CIDADE DE IPAUMIRIM-CE";"20000,00";"06/10/2024";"22:14:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14150";"IPAUMIRIM";60002202962;1;12;"Casa";"UMA CASA DE MORADIA NA CIADE DE IPAUMIRIM-CE";"150000,00";"06/10/2024";"22:14:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14150";"IPAUMIRIM";60002202962;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO DE PASSEIO, AQNO 2016";"80000,00";"06/10/2024";"22:14:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14150";"IPAUMIRIM";60002202963;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO, ANO 2015";"50000,00";"06/10/2024";"22:14:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14150";"IPAUMIRIM";60002202963;2;12;"Casa";"UMA CASA DE MORADA, NA CIDADE DE IPAUMRIRIM";"40000,00";"06/10/2024";"22:14:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14150";"IPAUMIRIM";60002202963;3;12;"Casa";"UMA CASA DE MORADA, A CIDADE DE IPAUMIRIM-CE";"90000,00";"06/10/2024";"22:14:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14150";"IPAUMIRIM";60002202963;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO DE PASSEIO, ANO 1980";"4000,00";"06/10/2024";"22:14:48"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190026;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 VEICULO GM CLASSIC - 2009";"20000,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190026;2;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE BANCO DO BRASIL";"1,49";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190026;3;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPECIE";"2000,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190027;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 VEICULO FIAT STRADA HD - 2017/2018";"65854,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190027;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 MOTO HONDA CG 125 FAN - 2010/2011";"7455,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190027;3;12;"Casa";"01 IMOVEL PONTO DE COMERCIO";"40000,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190027;4;12;"Casa";"01 PONTO DE COMERCIO EM OITICICAS";"45000,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190027;5;13;"Terreno";"01 TERRENO NA LOCALIDADE DE CAMPO DO MEIO";"10000,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190028;1;41;"Caderneta de poupança";"POUPANÇA CAIXA ECONOMICA";"230,40";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190028;2;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE BANCO ITAU";"2286,46";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190028;3;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE BANCO SANTANDER";"6,76";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190028;4;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPECIE";"8000,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190029;1;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE BANCO NUBANK";"36,78";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190029;2;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE BANCO DO BRASIL";"0,37";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190029;3;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPECIE";"2000,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190030;1;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE BANCO NUBANK";"2,45";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190030;2;61;"Depósito bancário em conta corrente no País";"DINHEIRO EM ESPECIE";"1640,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190031;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 MOTO HONDO BROSS - 2017";"15000,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190031;2;13;"Terreno";"01 TERRENO COM CASA";"80000,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190031;3;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE BANCO DO BRASIL";"20,97";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190031;4;41;"Caderneta de poupança";"POUPANÇA CAIXA ECONOMICA";"910,74";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190031;5;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPECIE";"5000,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190032;1;13;"Terreno";"01 TERRENO NO DISTRITO DE PASSAGEM DA ONÇA";"15000,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190032;2;13;"Terreno";"01 LOTE NO LOTEAMENTO VILA REAL";"15000,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190032;3;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPECIE";"2500,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190033;1;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPECIE";"2500,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002190034;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 MOTO HONDA CG 150 FAN - 2012";"8000,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14117";"IGUATU";60002139272;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Veículo FIAT/UNO MILLE ECONOMY";"20000,00";"19/12/2025";"10:16:11"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14273";"ITAPAJÉ";60002395757;1;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO";"2500,00";"25/10/2024";"11:36:28"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202505;1;61;"Depósito bancário em conta corrente no País";"Saldo Bancário";"65,00";"06/10/2024";"19:17:53"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202506;1;61;"Depósito bancário em conta corrente no País";"Saldo Bancário";"1420,00";"06/10/2024";"19:17:53"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202507;1;59;"Outros créditos e poupança vinculados";"Saldo Bancário";"2500,00";"06/10/2024";"19:17:53"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202508;1;61;"Depósito bancário em conta corrente no País";"Saldo Bancário";"1420,00";"06/10/2024";"19:17:53"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202509;1;13;"Terreno";"1 Propriedade - Sìtio Sipoeiro";"10000,00";"06/10/2024";"19:17:53"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202509;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1 moto honda cg - 2007/2008";"4000,00";"06/10/2024";"19:17:53"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202509;3;61;"Depósito bancário em conta corrente no País";"Saldo bancário";"1500,00";"06/10/2024";"19:17:53"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202510;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Fiat Strada - 2024 ";"120000,00";"15/10/2024";"11:55:41"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202510;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Volkswagem Gol - 2009/2010";"29000,00";"15/10/2024";"11:55:41"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202510;3;59;"Outros créditos e poupança vinculados";"Saldo bancário";"70000,00";"15/10/2024";"11:55:41"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202510;4;13;"Terreno";"Sítio Boqueirão de Baixo";"600000,00";"15/10/2024";"11:55:41"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202510;5;13;"Terreno";"Propriedade no Sítio Cabrito";"200000,00";"15/10/2024";"11:55:41"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202511;1;13;"Terreno";"1 propriedade - Sìtio Ingá";"400000,00";"06/10/2024";"19:17:53"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202511;2;13;"Terreno";"1 propriedade - Sítio Batoque";"200000,00";"06/10/2024";"19:17:53"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202511;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1 fiat strada - 2020";"70000,00";"06/10/2024";"19:17:53"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202511;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1 moto honda cg 160 - 2017";"12648,00";"06/10/2024";"19:17:53"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202511;5;61;"Depósito bancário em conta corrente no País";"Saldo bancário";"12000,00";"06/10/2024";"19:17:53"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202512;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Moto Honda Biz 125 - 2013";"10000,00";"06/10/2024";"19:17:53"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202512;2;61;"Depósito bancário em conta corrente no País";"Saldo bancário";"2500,00";"06/10/2024";"19:17:53"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202513;1;13;"Terreno";"1 propriedade - Sitio Açude Novo";"200000,00";"06/10/2024";"19:17:53"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202513;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1 Fiat Toro - 2020/2021";"100000,00";"06/10/2024";"19:17:53"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13137";"ALTO SANTO";60002202513;3;13;"Terreno";"20 terrenos - Sítio Tibolo";"180000,00";"06/10/2024";"19:17:53"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15652";"TAMBORIL";60002037622;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEÍCULO TOYOTA HILUX CD4X4 SRV 2011/2011";"113240,00";"06/10/2024";"19:46:08"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13838";"CRATEÚS";60002397345;1;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPECIE";"5000,00";"17/09/2024";"10:54:36"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15210";"PORANGA";60002384984;1;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPECIE";"1000,00";"06/10/2024";"22:36:25"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15695";"TIANGUÁ";60002389782;1;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPECIE";"4000,00";"06/10/2024";"21:33:44"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13234";"ARACOIABA";60002392461;1;29;"Outros bens móveis";"Carro";"20000,00";"06/10/2024";"23:22:40"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"13234";"ARACOIABA";60002393754;1;29;"Outros bens móveis";"MOTO";"17000,00";"06/10/2024";"23:22:40"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14354";"JAGUARETAMA";60002321196;1;12;"Casa";"SÍTIO LOCALIZADO NA LOCALIDADE ANGICO, ZONA RURAL";"50000,00";"06/10/2024";"22:09:38"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14354";"JAGUARETAMA";60002321196;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"RANGER, 2010";"100000,00";"06/10/2024";"22:09:38"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14354";"JAGUARETAMA";60002321196;3;11;"Apartamento";"APARTAMENTO LOCALIZADO NO PAPICU, FORTALEZA";"150000,00";"06/10/2024";"22:09:38"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14354";"JAGUARETAMA";60002321196;4;12;"Casa";"CASA LOCALIZADA NO BAIRRO CENTRO, JAGUARETAMA";"150000,00";"06/10/2024";"22:09:38"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14354";"JAGUARETAMA";60002321198;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO, BROZ 170 (2018)";"15000,00";"06/10/2024";"22:09:38"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14354";"JAGUARETAMA";60002321198;2;13;"Terreno";"TERRENO RURAL, SÍTIO QUILÔMETRO, 14ha";"40000,00";"06/10/2024";"22:09:38"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14354";"JAGUARETAMA";60002321199;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO MODELO SPACE FOX 2010";"30000,00";"17/09/2024";"10:01:03"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14354";"JAGUARETAMA";60002321200;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Motocicleta, Honda, CG-125 (2008)";"6000,00";"06/10/2024";"22:09:38"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14354";"JAGUARETAMA";60002321200;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Automóvel, Chevrolet - SPIN (2016)";"48000,00";"06/10/2024";"22:09:38"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"14354";"JAGUARETAMA";60002321200;3;12;"Casa";"Localizado no Sítio Boa Sorte, Jaguaretama - CE";"50000,00";"06/10/2024";"22:09:38"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002189607;1;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO ESPECIE";"4200,00";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002189608;1;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE BANCO NUBANK";"13,33";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002189608;2;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE BANCO DO BRASIL";"3,12";"06/10/2024";"23:19:35"
"27/01/2026";"19:30:09";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"CE";"15830";"VIÇOSA DO CEARÁ";60002189608;3;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPECIE";"1320,00";"06/10/2024";"23:19:35"
